holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,is_holiday,hour,day_of_week,month,year,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,temp_c,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,traffic_volume_lag_1h,traffic_volume_lag_3h,traffic_volume_lag_24h,rolling_3h_mean
,291.5,0.0,0.0,1,Clear,sky is clear,2013-05-07 12:00:00,4961,0,12,1,5,2013,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,18.350000000000023,1,0,0,0,0,0,0,0,0,0,0,4773.0,5229.0,4818.0,4886.333333333333
,294.12,0.0,0.0,20,Clouds,few clouds,2013-05-07 13:00:00,5073,0,13,1,5,2013,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,20.970000000000027,0,1,0,0,0,0,0,0,0,0,0,4961.0,4657.0,4893.0,4797.0
,294.55,0.0,0.0,1,Clear,sky is clear,2013-05-07 14:00:00,5296,0,14,1,5,2013,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,21.400000000000034,1,0,0,0,0,0,0,0,0,0,0,5073.0,4773.0,5354.0,4935.666666666667
,295.41,0.0,0.0,1,Clear,sky is clear,2013-05-07 15:00:00,5919,0,15,1,5,2013,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,22.260000000000048,1,0,0,0,0,0,0,0,0,0,0,5296.0,4961.0,5881.0,5110.0
,296.07,0.0,0.0,1,Clear,sky is clear,2013-05-07 16:00:00,6763,0,16,1,5,2013,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,22.920000000000016,1,0,0,0,0,0,0,0,0,0,0,5919.0,5073.0,6466.0,5429.333333333333
,295.88,0.0,0.0,75,Clouds,broken clouds,2013-05-07 17:00:00,6110,0,17,1,5,2013,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,22.730000000000018,0,1,0,0,0,0,0,0,0,0,0,6763.0,5296.0,6027.0,5992.666666666667
,295.92,0.0,0.0,40,Clouds,scattered clouds,2013-05-07 18:00:00,4556,0,18,1,5,2013,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,22.77000000000004,0,1,0,0,0,0,0,0,0,0,0,6110.0,5919.0,4286.0,6264.0
,295.54,0.0,0.0,1,Clear,sky is clear,2013-05-07 19:00:00,3229,0,19,1,5,2013,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,22.390000000000043,1,0,0,0,0,0,0,0,0,0,0,4556.0,6763.0,3253.0,5809.666666666667
,294.92,0.0,0.0,1,Clear,sky is clear,2013-05-07 20:00:00,2975,0,20,1,5,2013,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,21.77000000000004,1,0,0,0,0,0,0,0,0,0,0,3229.0,6110.0,2758.0,4631.666666666667
,293.13,0.0,0.0,1,Clear,sky is clear,2013-05-07 21:00:00,2503,0,21,1,5,2013,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,19.980000000000018,1,0,0,0,0,0,0,0,0,0,0,2975.0,4556.0,2475.0,3586.6666666666665
,290.48,0.0,0.0,1,Clear,sky is clear,2013-05-07 22:00:00,1963,0,22,1,5,2013,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,17.33000000000004,1,0,0,0,0,0,0,0,0,0,0,2503.0,3229.0,1524.0,2902.3333333333335
,289.08,0.0,0.0,1,Clear,sky is clear,2013-05-07 23:00:00,3874,0,23,1,5,2013,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,15.930000000000007,1,0,0,0,0,0,0,0,0,0,0,1963.0,2975.0,1062.0,2480.3333333333335
,287.91,0.0,0.0,1,Clear,sky is clear,2013-05-08 00:00:00,910,0,0,2,5,2013,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,14.760000000000048,1,0,0,0,0,0,0,0,0,0,0,3874.0,2503.0,561.0,2780.0
,287.3,0.0,0.0,1,Clear,sky is clear,2013-05-08 01:00:00,460,0,1,2,5,2013,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,14.150000000000034,1,0,0,0,0,0,0,0,0,0,0,910.0,1963.0,336.0,2249.0
,286.13,0.0,0.0,1,Clear,sky is clear,2013-05-08 02:00:00,298,0,2,2,5,2013,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,12.980000000000018,1,0,0,0,0,0,0,0,0,0,0,460.0,3874.0,259.0,1748.0
,285.39,0.0,0.0,1,Clear,sky is clear,2013-05-08 03:00:00,373,0,3,2,5,2013,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,12.240000000000009,1,0,0,0,0,0,0,0,0,0,0,298.0,910.0,319.0,556.0
,284.36,0.0,0.0,1,Clear,sky is clear,2013-05-08 04:00:00,703,0,4,2,5,2013,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,11.210000000000036,1,0,0,0,0,0,0,0,0,0,0,373.0,460.0,733.0,377.0
,283.79,0.0,0.0,1,Clear,sky is clear,2013-05-08 05:00:00,2774,0,5,2,5,2013,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,10.640000000000043,1,0,0,0,0,0,0,0,0,0,0,703.0,298.0,2763.0,458.0
,283.1,0.0,0.0,1,Clear,sky is clear,2013-05-08 06:00:00,5956,0,6,2,5,2013,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,9.950000000000045,1,0,0,0,0,0,0,0,0,0,0,2774.0,373.0,6009.0,1283.3333333333333
,282.96,0.0,0.0,1,Mist,mist,2013-05-08 07:00:00,6888,0,7,2,5,2013,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,9.810000000000002,0,0,0,0,0,1,0,0,0,0,0,5956.0,703.0,6739.0,3144.3333333333335
,284.87,0.0,0.0,1,Clear,sky is clear,2013-05-08 08:00:00,5351,0,8,2,5,2013,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,11.720000000000027,1,0,0,0,0,0,0,0,0,0,0,6888.0,2774.0,6501.0,5206.0
,288.07,0.0,0.0,1,Clear,sky is clear,2013-05-08 09:00:00,5487,0,9,2,5,2013,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,14.920000000000016,1,0,0,0,0,0,0,0,0,0,0,5351.0,5956.0,5229.0,6065.0
,291.07,0.0,0.0,1,Clear,sky is clear,2013-05-08 10:00:00,4620,0,10,2,5,2013,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,17.920000000000016,1,0,0,0,0,0,0,0,0,0,0,5487.0,6888.0,4657.0,5908.666666666667
,293.55,0.0,0.0,1,Clear,sky is clear,2013-05-08 11:00:00,4807,0,11,2,5,2013,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,20.400000000000034,1,0,0,0,0,0,0,0,0,0,0,4620.0,5351.0,4773.0,5152.666666666667
,295.56,0.0,0.0,1,Clear,sky is clear,2013-05-08 12:00:00,5107,0,12,2,5,2013,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,22.410000000000025,1,0,0,0,0,0,0,0,0,0,0,4807.0,5487.0,4961.0,4971.333333333333
,296.5,0.0,0.0,75,Clouds,broken clouds,2013-05-08 13:00:00,5137,0,13,2,5,2013,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,23.350000000000023,0,1,0,0,0,0,0,0,0,0,0,5107.0,4620.0,5073.0,4844.666666666667
,297.58,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 14:00:00,5530,0,14,2,5,2013,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,24.430000000000007,0,1,0,0,0,0,0,0,0,0,0,5137.0,4807.0,5296.0,5017.0
,297.63,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 15:00:00,6089,0,15,2,5,2013,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,24.480000000000018,0,1,0,0,0,0,0,0,0,0,0,5530.0,5107.0,5919.0,5258.0
,297.88,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 16:00:00,6556,0,16,2,5,2013,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,24.730000000000018,0,1,0,0,0,0,0,0,0,0,0,6089.0,5137.0,6763.0,5585.333333333333
,297.47,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 17:00:00,6271,0,17,2,5,2013,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,24.32000000000005,0,1,0,0,0,0,0,0,0,0,0,6556.0,5530.0,6110.0,6058.333333333333
,297.67,0.0,0.0,75,Clouds,broken clouds,2013-05-08 18:00:00,4669,0,18,2,5,2013,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,24.52000000000004,0,1,0,0,0,0,0,0,0,0,0,6271.0,6089.0,4556.0,6305.333333333333
,297.41,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 19:00:00,3375,0,19,2,5,2013,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,24.260000000000048,0,1,0,0,0,0,0,0,0,0,0,4669.0,6556.0,3229.0,5832.0
,296.6,0.0,0.0,1,Clear,sky is clear,2013-05-08 20:00:00,3219,0,20,2,5,2013,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,23.450000000000045,1,0,0,0,0,0,0,0,0,0,0,3375.0,6271.0,2975.0,4771.666666666667
,293.3,0.0,0.0,40,Clouds,scattered clouds,2013-05-08 21:00:00,2562,0,21,2,5,2013,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,20.150000000000034,0,1,0,0,0,0,0,0,0,0,0,3219.0,4669.0,2503.0,3754.3333333333335
,291.97,0.0,0.0,1,Clear,sky is clear,2013-05-08 22:00:00,1869,0,22,2,5,2013,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,18.82000000000005,1,0,0,0,0,0,0,0,0,0,0,2562.0,3375.0,1963.0,3052.0
,289.83,0.0,0.0,1,Clear,sky is clear,2013-05-08 23:00:00,1093,0,23,2,5,2013,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,16.680000000000007,1,0,0,0,0,0,0,0,0,0,0,1869.0,3219.0,3874.0,2550.0
,288.77,0.0,0.0,1,Clear,sky is clear,2013-05-09 00:00:00,576,0,0,3,5,2013,0,0.0,1.0,0.43388373911755823,-0.900968867902419,15.620000000000005,1,0,0,0,0,0,0,0,0,0,0,1093.0,2562.0,910.0,1841.3333333333333
,288.36,0.0,0.0,1,Clear,sky is clear,2013-05-09 01:00:00,373,0,1,3,5,2013,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,15.210000000000036,1,0,0,0,0,0,0,0,0,0,0,576.0,1869.0,460.0,1179.3333333333333
,288.26,0.0,0.0,1,Clear,sky is clear,2013-05-09 02:00:00,262,0,2,3,5,2013,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,15.110000000000014,1,0,0,0,0,0,0,0,0,0,0,373.0,1093.0,298.0,680.6666666666666
,288.76,0.0,0.0,1,Clear,sky is clear,2013-05-09 03:00:00,364,0,3,3,5,2013,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,15.610000000000014,1,0,0,0,0,0,0,0,0,0,0,262.0,576.0,373.0,403.6666666666667
,288.07,0.0,0.0,1,Clear,sky is clear,2013-05-09 04:00:00,756,0,4,3,5,2013,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,14.920000000000016,1,0,0,0,0,0,0,0,0,0,0,364.0,373.0,703.0,333.0
,286.93,0.0,0.0,75,Clouds,broken clouds,2013-05-09 05:00:00,2737,0,5,3,5,2013,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,13.78000000000003,0,1,0,0,0,0,0,0,0,0,0,756.0,262.0,2774.0,460.6666666666667
,286.78,0.0,0.0,1,Rain,light rain,2013-05-09 06:00:00,5974,0,6,3,5,2013,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,13.629999999999995,0,0,0,0,0,0,1,0,0,0,0,2737.0,364.0,5956.0,1285.6666666666667
,287.56,0.0,0.0,75,Rain,moderate rain,2013-05-09 07:00:00,6800,0,7,3,5,2013,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,14.410000000000025,0,0,0,0,0,0,1,0,0,0,0,5974.0,756.0,6888.0,3155.6666666666665
,288.37,0.0,0.0,75,Clouds,broken clouds,2013-05-09 08:00:00,5813,0,8,3,5,2013,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,15.220000000000027,0,1,0,0,0,0,0,0,0,0,0,6800.0,2737.0,5351.0,5170.333333333333
,290.47,0.0,0.0,40,Clouds,scattered clouds,2013-05-09 09:00:00,5369,0,9,3,5,2013,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,17.32000000000005,0,1,0,0,0,0,0,0,0,0,0,5813.0,5974.0,5487.0,6195.666666666667
,292.42,0.0,0.0,1,Clear,sky is clear,2013-05-09 10:00:00,4544,0,10,3,5,2013,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,19.27000000000004,1,0,0,0,0,0,0,0,0,0,0,5369.0,6800.0,4620.0,5994.0
,294.3,0.0,0.0,40,Clouds,scattered clouds,2013-05-09 11:00:00,4947,0,11,3,5,2013,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,21.150000000000034,0,1,0,0,0,0,0,0,0,0,0,4544.0,5813.0,4807.0,5242.0
,295.56,0.0,0.0,40,Clouds,scattered clouds,2013-05-09 12:00:00,5180,0,12,3,5,2013,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,22.410000000000025,0,1,0,0,0,0,0,0,0,0,0,4947.0,5369.0,5107.0,4953.333333333333
,296.88,0.0,0.0,90,Clouds,overcast clouds,2013-05-09 13:00:00,5253,0,13,3,5,2013,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,23.730000000000018,0,1,0,0,0,0,0,0,0,0,0,5180.0,4544.0,5137.0,4890.333333333333
,297.2,0.0,0.0,1,Clear,sky is clear,2013-05-09 14:00:00,5598,0,14,3,5,2013,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,24.05000000000001,1,0,0,0,0,0,0,0,0,0,0,5253.0,4947.0,5530.0,5126.666666666667
,296.95,0.0,0.0,40,Clouds,scattered clouds,2013-05-09 15:00:00,6344,0,15,3,5,2013,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,23.80000000000001,0,1,0,0,0,0,0,0,0,0,0,5598.0,5180.0,6089.0,5343.666666666667
,295.91,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-09 16:00:00,6750,0,16,3,5,2013,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,22.760000000000048,0,0,1,0,0,0,0,0,0,0,0,6344.0,5253.0,6556.0,5731.666666666667
,293.36,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-09 17:00:00,6305,0,17,3,5,2013,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,20.210000000000036,0,0,1,0,0,0,0,0,0,0,0,6750.0,5598.0,6271.0,6230.666666666667
,292.43,0.0,0.0,90,Rain,light intensity shower rain,2013-05-09 18:00:00,4673,0,18,3,5,2013,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,19.28000000000003,0,0,0,0,0,0,1,0,0,0,0,6305.0,6344.0,4669.0,6466.333333333333
,290.9,0.0,0.0,90,Rain,heavy intensity rain,2013-05-09 19:00:00,3487,0,19,3,5,2013,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,17.75,0,0,0,0,0,0,1,0,0,0,0,4673.0,6750.0,3375.0,5909.333333333333
,289.67,0.0,0.0,90,Rain,moderate rain,2013-05-09 20:00:00,3319,0,20,3,5,2013,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,16.52000000000004,0,0,0,0,0,0,1,0,0,0,0,3487.0,6305.0,3219.0,4821.666666666667
,288.91,0.0,0.0,90,Rain,light rain,2013-05-09 21:00:00,3135,0,21,3,5,2013,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,15.760000000000048,0,0,0,0,0,0,1,0,0,0,0,3319.0,4673.0,2562.0,3826.3333333333335
,288.77,0.0,0.0,90,Rain,moderate rain,2013-05-09 22:00:00,2227,0,22,3,5,2013,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,15.620000000000005,0,0,0,0,0,0,1,0,0,0,0,3135.0,3487.0,1869.0,3313.6666666666665
,288.67,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-09 23:00:00,1186,0,23,3,5,2013,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,15.520000000000039,0,0,1,0,0,0,0,0,0,0,0,2227.0,3319.0,1093.0,2893.6666666666665
,288.05,0.0,0.0,90,Rain,light rain,2013-05-10 00:00:00,680,0,0,4,5,2013,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,14.900000000000034,0,0,0,0,0,0,1,0,0,0,0,1186.0,3135.0,576.0,2182.6666666666665
,287.78,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 01:00:00,409,0,1,4,5,2013,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,14.629999999999995,0,1,0,0,0,0,0,0,0,0,0,680.0,2227.0,373.0,1364.3333333333333
,287.68,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 02:00:00,292,0,2,4,5,2013,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,14.53000000000003,0,1,0,0,0,0,0,0,0,0,0,409.0,1186.0,262.0,758.3333333333334
,287.41,0.0,0.0,75,Rain,light rain,2013-05-10 03:00:00,366,0,3,4,5,2013,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,14.260000000000048,0,0,0,0,0,0,1,0,0,0,0,292.0,680.0,364.0,460.3333333333333
,287.46,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-10 04:00:00,673,0,4,4,5,2013,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,14.310000000000002,0,0,1,0,0,0,0,0,0,0,0,366.0,409.0,756.0,355.6666666666667
,287.55,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 05:00:00,2503,0,5,4,5,2013,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,14.400000000000034,0,1,0,0,0,0,0,0,0,0,0,673.0,292.0,2737.0,443.6666666666667
,287.41,0.0,0.0,90,Drizzle,light intensity drizzle,2013-05-10 06:00:00,5628,0,6,4,5,2013,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,14.260000000000048,0,0,1,0,0,0,0,0,0,0,0,2503.0,366.0,5974.0,1180.6666666666667
,287.08,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 07:00:00,6802,0,7,4,5,2013,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,13.930000000000007,0,1,0,0,0,0,0,0,0,0,0,5628.0,673.0,6800.0,2934.6666666666665
,287.23,0.0,0.0,90,Rain,light rain,2013-05-10 08:00:00,5932,0,8,4,5,2013,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,14.080000000000041,0,0,0,0,0,0,1,0,0,0,0,6802.0,2503.0,5813.0,4977.666666666667
,287.26,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 09:00:00,5143,0,9,4,5,2013,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,14.110000000000014,0,1,0,0,0,0,0,0,0,0,0,5932.0,5628.0,5369.0,6120.666666666667
,287.1,0.0,0.0,90,Drizzle,drizzle,2013-05-10 10:00:00,4812,0,10,4,5,2013,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,13.950000000000045,0,0,1,0,0,0,0,0,0,0,0,5143.0,6802.0,4544.0,5959.0
,286.75,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 11:00:00,5263,0,11,4,5,2013,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,13.600000000000023,0,1,0,0,0,0,0,0,0,0,0,4812.0,5932.0,4947.0,5295.666666666667
,286.38,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 12:00:00,5577,0,12,4,5,2013,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,13.230000000000018,0,1,0,0,0,0,0,0,0,0,0,5263.0,5143.0,5180.0,5072.666666666667
,284.58,0.0,0.0,90,Rain,light rain,2013-05-10 13:00:00,5457,0,13,4,5,2013,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,11.430000000000007,0,0,0,0,0,0,1,0,0,0,0,5577.0,4812.0,5253.0,5217.333333333333
,284.18,0.0,0.0,90,Rain,light rain,2013-05-10 14:00:00,5825,0,14,4,5,2013,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,11.03000000000003,0,0,0,0,0,0,1,0,0,0,0,5457.0,5263.0,5598.0,5432.333333333333
,283.49,0.0,0.0,90,Rain,light rain,2013-05-10 15:00:00,6284,0,15,4,5,2013,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,10.340000000000032,0,0,0,0,0,0,1,0,0,0,0,5825.0,5577.0,6344.0,5619.666666666667
,283.3,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 16:00:00,6527,0,16,4,5,2013,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,10.150000000000034,0,1,0,0,0,0,0,0,0,0,0,6284.0,5457.0,6750.0,5855.333333333333
,282.43,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 17:00:00,5937,0,17,4,5,2013,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,9.28000000000003,0,1,0,0,0,0,0,0,0,0,0,6527.0,5825.0,6305.0,6212.0
,281.95,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 18:00:00,5159,0,18,4,5,2013,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,8.800000000000011,0,1,0,0,0,0,0,0,0,0,0,5937.0,6284.0,4673.0,6249.333333333333
,281.75,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 19:00:00,3748,0,19,4,5,2013,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,8.600000000000023,0,1,0,0,0,0,0,0,0,0,0,5159.0,6527.0,3487.0,5874.333333333333
,281.43,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 20:00:00,3248,0,20,4,5,2013,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,8.28000000000003,0,1,0,0,0,0,0,0,0,0,0,3748.0,5937.0,3319.0,4948.0
,281.1,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 21:00:00,2965,0,21,4,5,2013,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,7.9500000000000455,0,1,0,0,0,0,0,0,0,0,0,3248.0,5159.0,3135.0,4051.6666666666665
,280.81,0.0,0.0,90,Clouds,overcast clouds,2013-05-10 22:00:00,2726,0,22,4,5,2013,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,7.660000000000025,0,1,0,0,0,0,0,0,0,0,0,2965.0,3748.0,2227.0,3320.3333333333335
,280.27,0.0,0.0,75,Clouds,broken clouds,2013-05-10 23:00:00,1683,0,23,4,5,2013,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,7.1200000000000045,0,1,0,0,0,0,0,0,0,0,0,2726.0,3248.0,1186.0,2979.6666666666665
,279.77,0.0,0.0,75,Clouds,broken clouds,2013-05-11 00:00:00,962,0,0,5,5,2013,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,6.6200000000000045,0,1,0,0,0,0,0,0,0,0,0,1683.0,2965.0,680.0,2458.0
,279.05,0.0,0.0,1,Clear,sky is clear,2013-05-11 01:00:00,744,0,1,5,5,2013,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,5.900000000000034,1,0,0,0,0,0,0,0,0,0,0,962.0,2726.0,409.0,1790.3333333333333
,278.51,0.0,0.0,90,Clouds,overcast clouds,2013-05-11 02:00:00,495,0,2,5,5,2013,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,5.360000000000014,0,1,0,0,0,0,0,0,0,0,0,744.0,1683.0,292.0,1129.6666666666667
,278.06,0.0,0.0,40,Clouds,scattered clouds,2013-05-11 03:00:00,304,0,3,5,5,2013,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,4.910000000000025,0,1,0,0,0,0,0,0,0,0,0,495.0,962.0,366.0,733.6666666666666
,277.4,0.0,0.0,1,Clear,sky is clear,2013-05-11 04:00:00,329,0,4,5,5,2013,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,4.25,1,0,0,0,0,0,0,0,0,0,0,304.0,744.0,673.0,514.3333333333334
,276.31,0.0,0.0,20,Clouds,few clouds,2013-05-11 05:00:00,562,0,5,5,5,2013,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,3.160000000000025,0,1,0,0,0,0,0,0,0,0,0,329.0,495.0,2503.0,376.0
,275.75,0.0,0.0,1,Clear,sky is clear,2013-05-11 06:00:00,1167,0,6,5,5,2013,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,2.6000000000000227,1,0,0,0,0,0,0,0,0,0,0,562.0,304.0,5628.0,398.3333333333333
,275.76,0.0,0.0,1,Clear,sky is clear,2013-05-11 07:00:00,1731,0,7,5,5,2013,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,2.6100000000000136,1,0,0,0,0,0,0,0,0,0,0,1167.0,329.0,6802.0,686.0
,276.81,0.0,0.0,1,Clear,sky is clear,2013-05-11 08:00:00,2512,0,8,5,5,2013,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,3.660000000000025,1,0,0,0,0,0,0,0,0,0,0,1731.0,562.0,5932.0,1153.3333333333333
,278.59,0.0,0.0,1,Clear,sky is clear,2013-05-11 09:00:00,3253,0,9,5,5,2013,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,5.439999999999998,1,0,0,0,0,0,0,0,0,0,0,2512.0,1167.0,5143.0,1803.3333333333333
,280.76,0.0,0.0,1,Clear,sky is clear,2013-05-11 10:00:00,3193,0,10,5,5,2013,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7.610000000000014,1,0,0,0,0,0,0,0,0,0,0,3253.0,1731.0,4812.0,2498.6666666666665
,282.69,0.0,0.0,1,Clear,sky is clear,2013-05-11 11:00:00,3544,0,11,5,5,2013,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,9.54000000000002,1,0,0,0,0,0,0,0,0,0,0,3193.0,2512.0,5263.0,2986.0
